split,period_id,jurisdiction,txt_crisis,txt_alert,txt_action,txt_len,txt_has_release,txt_risk_class
train,N81HwK1a,AL,5,7,2,96,1,ALERT
train,N81HwK1a,AR,0,0,0,0,0,UNKNOWN
train,N81HwK1a,AZ,11,4,8,168,1,CRISIS
train,N81HwK1a,CA,4,1,3,80,1,CRISIS
train,N81HwK1a,CO,4,1,3,82,1,CRISIS
train,N81HwK1a,CT,6,3,6,141,1,CRISIS
train,N81HwK1a,DC,0,0,0,0,0,UNKNOWN
train,N81HwK1a,DE,1,8,0,67,1,ALERT
train,N81HwK1a,FL,5,0,9,132,1,ACTION
train,N81HwK1a,GA,0,0,0,0,0,UNKNOWN
train,N81HwK1a,HI,0,0,0,0,0,UNKNOWN
train,N81HwK1a,IA,4,0,4,84,1,CRISIS
train,N81HwK1a,ID,0,0,0,0,0,UNKNOWN
train,N81HwK1a,IL,2,0,9,68,1,ACTION
train,N81HwK1a,IN,5,7,2,95,1,ALERT
train,N81HwK1a,KS,0,0,0,0,0,UNKNOWN
train,N81HwK1a,KY,1,8,1,69,1,ALERT
train,N81HwK1a,LA,7,7,5,169,1,CRISIS
train,N81HwK1a,MA,0,0,0,0,0,UNKNOWN
train,N81HwK1a,MD,3,1,4,68,1,ACTION
train,N81HwK1a,ME,6,0,12,181,1,ACTION
train,N81HwK1a,MI,3,0,7,63,1,ACTION
train,N81HwK1a,MN,0,0,0,0,0,UNKNOWN
train,N81HwK1a,MO,14,7,9,245,1,CRISIS
train,N81HwK1a,MS,1,8,0,67,1,ALERT
train,N81HwK1a,MT,4,1,4,83,1,CRISIS
train,N81HwK1a,NC,14,5,19,244,1,ACTION
train,N81HwK1a,ND,5,1,9,151,1,ACTION
train,N81HwK1a,NE,0,0,0,0,0,UNKNOWN
train,N81HwK1a,NH,12,5,9,173,1,CRISIS
train,N81HwK1a,NJ,0,0,0,0,0,UNKNOWN
train,N81HwK1a,NM,0,0,0,0,0,UNKNOWN
train,N81HwK1a,NV,3,0,7,63,1,ACTION
train,N81HwK1a,NY,6,7,2,98,1,ALERT
train,N81HwK1a,OH,5,7,2,94,1,ALERT
train,N81HwK1a,OK,15,5,9,249,1,CRISIS
train,N81HwK1a,OR,10,7,5,175,1,CRISIS
train,N81HwK1a,PA,6,7,2,94,1,ALERT
train,N81HwK1a,RI,9,4,3,96,1,CRISIS
train,N81HwK1a,SC,0,0,0,0,0,UNKNOWN
train,N81HwK1a,SD,0,0,0,0,0,UNKNOWN
train,N81HwK1a,TN,3,1,4,71,1,ACTION
train,N81HwK1a,TX,2,0,4,75,1,ACTION
train,N81HwK1a,UT,0,0,0,0,0,UNKNOWN
train,N81HwK1a,VA,5,7,2,94,1,ALERT
train,N81HwK1a,VT,0,0,0,0,0,UNKNOWN
train,N81HwK1a,WA,0,0,0,0,0,UNKNOWN
train,N81HwK1a,WI,7,15,4,162,1,ALERT
train,N81HwK1a,WV,3,0,10,89,1,ACTION
train,N81HwK1a,WY,4,1,3,79,1,CRISIS
train,mZcpe0Ud,AK,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,AL,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,AR,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,AZ,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,CA,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,CO,5,7,2,97,1,ALERT
train,mZcpe0Ud,CT,6,7,2,95,1,ALERT
train,mZcpe0Ud,DC,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,DE,3,1,4,68,1,ACTION
train,mZcpe0Ud,FL,3,0,6,60,1,ACTION
train,mZcpe0Ud,GA,5,7,2,96,1,ALERT
train,mZcpe0Ud,HI,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,IA,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,ID,7,1,14,158,1,ACTION
train,mZcpe0Ud,IL,13,8,15,260,1,ACTION
train,mZcpe0Ud,IN,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,KS,6,7,2,96,1,ALERT
train,mZcpe0Ud,KY,9,0,13,160,1,ACTION
train,mZcpe0Ud,LA,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,MA,3,0,10,85,1,ACTION
train,mZcpe0Ud,MD,5,7,2,95,1,ALERT
train,mZcpe0Ud,ME,12,7,5,168,1,CRISIS
train,mZcpe0Ud,MI,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,MN,6,7,2,94,1,ALERT
train,mZcpe0Ud,MO,5,7,3,98,1,ALERT
train,mZcpe0Ud,MS,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,MT,6,0,2,72,1,CRISIS
train,mZcpe0Ud,NC,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,ND,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,NE,3,1,5,70,1,ACTION
train,mZcpe0Ud,NH,8,15,4,171,1,ALERT
train,mZcpe0Ud,NJ,8,7,12,183,1,ACTION
train,mZcpe0Ud,NM,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,NV,14,15,6,237,1,ALERT
train,mZcpe0Ud,NY,7,7,11,170,1,ACTION
train,mZcpe0Ud,OH,5,0,15,127,1,ACTION
train,mZcpe0Ud,OK,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,OR,4,1,4,69,1,CRISIS
train,mZcpe0Ud,PA,9,8,6,165,1,CRISIS
train,mZcpe0Ud,RI,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,SC,5,7,2,98,1,ALERT
train,mZcpe0Ud,SD,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,TN,7,1,9,139,1,ACTION
train,mZcpe0Ud,TX,8,8,8,168,1,CRISIS
train,mZcpe0Ud,UT,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,VA,12,7,3,163,1,CRISIS
train,mZcpe0Ud,VT,2,0,9,67,1,ACTION
train,mZcpe0Ud,WA,6,1,14,156,1,ACTION
train,mZcpe0Ud,WI,0,0,0,0,0,UNKNOWN
train,mZcpe0Ud,WV,12,7,3,174,1,CRISIS
train,mZcpe0Ud,WY,0,0,0,0,0,UNKNOWN
train,27DK2m8F,AK,0,0,0,0,0,UNKNOWN
train,27DK2m8F,AL,6,1,14,155,1,ACTION
train,27DK2m8F,AR,10,8,5,174,1,CRISIS
train,27DK2m8F,AZ,11,10,11,233,1,CRISIS
train,27DK2m8F,CA,0,0,0,0,0,UNKNOWN
train,27DK2m8F,CO,0,0,0,0,0,UNKNOWN
train,27DK2m8F,CT,0,0,0,0,0,UNKNOWN
train,27DK2m8F,DC,5,7,2,96,1,ALERT
train,27DK2m8F,DE,0,0,0,0,0,UNKNOWN
train,27DK2m8F,FL,11,0,16,195,1,ACTION
train,27DK2m8F,GA,0,0,0,0,0,UNKNOWN
train,27DK2m8F,HI,4,1,3,79,1,CRISIS
train,27DK2m8F,IA,10,8,7,181,1,CRISIS
train,27DK2m8F,ID,3,2,2,69,1,CRISIS
train,27DK2m8F,IL,8,1,23,223,1,ACTION
train,27DK2m8F,IN,15,9,9,245,1,CRISIS
train,27DK2m8F,KS,10,8,15,237,1,ACTION
train,27DK2m8F,KY,4,1,4,83,1,CRISIS
train,27DK2m8F,LA,3,1,4,69,1,ACTION
train,27DK2m8F,MA,0,0,0,0,0,UNKNOWN
train,27DK2m8F,MD,10,8,5,173,1,CRISIS
train,27DK2m8F,ME,5,7,3,98,1,ALERT
train,27DK2m8F,MI,0,0,0,0,0,UNKNOWN
train,27DK2m8F,MN,0,0,0,0,0,UNKNOWN
train,27DK2m8F,MO,5,7,3,97,1,ALERT
train,27DK2m8F,MS,0,0,0,0,0,UNKNOWN
train,27DK2m8F,MT,12,8,19,259,1,ACTION
train,27DK2m8F,NC,8,8,8,174,1,CRISIS
train,27DK2m8F,ND,17,7,9,260,1,CRISIS
train,27DK2m8F,NE,3,0,7,63,1,ACTION
train,27DK2m8F,NH,0,0,0,0,0,UNKNOWN
train,27DK2m8F,NJ,5,7,2,97,1,ALERT
train,27DK2m8F,NM,6,0,16,148,1,ACTION
train,27DK2m8F,NV,5,9,6,142,1,ALERT
train,27DK2m8F,NY,3,1,4,69,1,ACTION
train,27DK2m8F,OH,3,1,4,70,1,ACTION
train,27DK2m8F,OK,13,8,15,261,1,ACTION
train,27DK2m8F,OR,0,0,0,0,0,UNKNOWN
train,27DK2m8F,PA,3,0,10,84,1,ACTION
train,27DK2m8F,RI,2,0,9,69,1,ACTION
train,27DK2m8F,SC,5,7,2,98,1,ALERT
train,27DK2m8F,SD,3,0,10,86,1,ACTION
train,27DK2m8F,TN,16,8,7,232,1,CRISIS
train,27DK2m8F,TX,8,9,6,167,1,ALERT
train,27DK2m8F,UT,0,0,0,0,0,UNKNOWN
train,27DK2m8F,VA,15,9,5,230,1,CRISIS
train,27DK2m8F,VT,3,1,4,68,1,ACTION
train,27DK2m8F,WA,0,0,0,0,0,UNKNOWN
train,27DK2m8F,WI,10,1,22,226,1,ACTION
train,27DK2m8F,WV,0,0,0,0,0,UNKNOWN
train,27DK2m8F,WY,6,9,3,145,1,ALERT
train,xtjIUpyk,AK,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,AL,3,1,4,69,1,ACTION
train,xtjIUpyk,AR,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,AZ,9,4,4,95,1,CRISIS
train,xtjIUpyk,CA,23,13,9,279,1,CRISIS
train,xtjIUpyk,CO,3,0,2,80,1,CRISIS
train,xtjIUpyk,CT,11,7,15,254,1,ACTION
train,xtjIUpyk,DC,3,1,4,69,1,ACTION
train,xtjIUpyk,DE,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,FL,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,GA,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,HI,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,IA,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,ID,3,0,10,86,1,ACTION
train,xtjIUpyk,IL,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,IN,12,4,9,154,1,CRISIS
train,xtjIUpyk,KS,18,2,8,244,1,CRISIS
train,xtjIUpyk,KY,4,0,4,85,1,CRISIS
train,xtjIUpyk,LA,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,MA,9,0,7,130,1,CRISIS
train,xtjIUpyk,MD,9,2,3,135,1,CRISIS
train,xtjIUpyk,ME,14,3,14,250,1,CRISIS
train,xtjIUpyk,MI,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,MN,9,2,7,160,1,CRISIS
train,xtjIUpyk,MO,7,0,11,186,1,ACTION
train,xtjIUpyk,MS,13,5,6,168,1,CRISIS
train,xtjIUpyk,MT,4,1,4,83,1,CRISIS
train,xtjIUpyk,NC,14,11,7,199,1,CRISIS
train,xtjIUpyk,ND,2,0,4,78,1,ACTION
train,xtjIUpyk,NE,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,NH,3,1,5,76,1,ACTION
train,xtjIUpyk,NJ,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,NM,13,5,6,177,1,CRISIS
train,xtjIUpyk,NV,6,0,2,71,1,CRISIS
train,xtjIUpyk,NY,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,OH,4,0,6,100,1,ACTION
train,xtjIUpyk,OK,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,OR,7,2,4,87,1,CRISIS
train,xtjIUpyk,PA,14,9,6,181,1,CRISIS
train,xtjIUpyk,RI,9,3,12,165,1,ACTION
train,xtjIUpyk,SC,10,7,5,183,1,CRISIS
train,xtjIUpyk,SD,3,0,2,79,1,CRISIS
train,xtjIUpyk,TN,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,TX,3,0,3,79,1,CRISIS
train,xtjIUpyk,UT,3,0,3,80,1,CRISIS
train,xtjIUpyk,VA,6,0,1,68,1,CRISIS
train,xtjIUpyk,VT,10,8,5,173,1,CRISIS
train,xtjIUpyk,WA,0,0,0,0,0,UNKNOWN
train,xtjIUpyk,WI,3,0,7,61,1,ACTION
train,xtjIUpyk,WV,7,1,13,173,1,ACTION
train,xtjIUpyk,WY,2,0,3,72,1,ACTION
train,PJu8Wb2C,AK,0,0,0,0,0,UNKNOWN
train,PJu8Wb2C,AL,10,15,12,247,1,ALERT
train,PJu8Wb2C,AR,0,0,0,0,0,UNKNOWN
train,PJu8Wb2C,AZ,6,0,18,146,1,ACTION
train,PJu8Wb2C,CA,0,0,0,0,0,UNKNOWN
train,PJu8Wb2C,CO,3,0,10,87,1,ACTION
train,PJu8Wb2C,CT,0,0,0,0,0,UNKNOWN
train,PJu8Wb2C,DC,5,0,15,127,1,ACTION
train,PJu8Wb2C,DE,12,8,16,250,1,ACTION
train,PJu8Wb2C,FL,12,7,3,162,1,CRISIS
train,PJu8Wb2C,GA,3,0,6,61,1,ACTION
train,PJu8Wb2C,HI,0,0,0,0,0,UNKNOWN
train,PJu8Wb2C,IA,3,1,5,73,1,ACTION
train,PJu8Wb2C,ID,3,0,6,62,1,ACTION
train,PJu8Wb2C,IL,0,0,0,0,0,UNKNOWN
train,PJu8Wb2C,IN,3,0,10,84,1,ACTION
train,PJu8Wb2C,KS,0,0,0,0,0,UNKNOWN
train,PJu8Wb2C,KY,6,1,16,159,1,ACTION
train,PJu8Wb2C,LA,3,0,6,60,1,ACTION
train,PJu8Wb2C,MA,8,0,10,137,1,ACTION
train,PJu8Wb2C,MD,6,2,12,151,1,ACTION
train,PJu8Wb2C,ME,12,7,21,247,1,ACTION
train,PJu8Wb2C,MI,0,0,0,0,0,UNKNOWN
train,PJu8Wb2C,MN,0,0,0,0,0,UNKNOWN
train,PJu8Wb2C,MO,12,7,5,169,1,CRISIS
train,PJu8Wb2C,MS,12,7,3,164,1,CRISIS
train,PJu8Wb2C,MT,3,0,11,88,1,ACTION
train,PJu8Wb2C,NC,7,15,4,172,1,ALERT
train,PJu8Wb2C,ND,4,1,4,84,1,CRISIS
train,PJu8Wb2C,NE,11,15,11,228,1,ALERT
train,PJu8Wb2C,NH,3,0,11,89,1,ACTION
train,PJu8Wb2C,NJ,9,0,7,132,1,CRISIS
train,PJu8Wb2C,NM,2,0,9,69,1,ACTION
train,PJu8Wb2C,NV,3,0,7,63,1,ACTION
train,PJu8Wb2C,NY,0,0,0,0,0,UNKNOWN
train,PJu8Wb2C,OH,12,7,3,162,1,CRISIS
train,PJu8Wb2C,OK,0,0,0,0,0,UNKNOWN
train,PJu8Wb2C,OR,8,9,4,161,1,ALERT
train,PJu8Wb2C,PA,3,1,4,70,1,ACTION
train,PJu8Wb2C,RI,8,9,14,225,1,ACTION
train,PJu8Wb2C,SC,9,7,5,183,1,CRISIS
train,PJu8Wb2C,SD,0,0,0,0,0,UNKNOWN
train,PJu8Wb2C,TN,2,0,9,67,1,ACTION
train,PJu8Wb2C,TX,0,0,0,0,0,UNKNOWN
train,PJu8Wb2C,UT,3,0,11,87,1,ACTION
train,PJu8Wb2C,VA,0,0,0,0,0,UNKNOWN
train,PJu8Wb2C,VT,3,2,2,67,1,CRISIS
train,PJu8Wb2C,WA,13,9,9,245,1,CRISIS
train,PJu8Wb2C,WI,4,1,4,80,1,CRISIS
train,PJu8Wb2C,WV,9,3,12,210,1,ACTION
train,PJu8Wb2C,WY,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,AK,4,0,3,81,1,CRISIS
train,Hy8SBtar,AL,3,1,4,70,1,ACTION
train,Hy8SBtar,AR,9,8,6,167,1,CRISIS
train,Hy8SBtar,AZ,5,1,9,143,1,ACTION
train,Hy8SBtar,CA,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,CO,4,0,6,106,1,ACTION
train,Hy8SBtar,CT,1,8,0,67,1,ALERT
train,Hy8SBtar,DC,8,7,12,180,1,ACTION
train,Hy8SBtar,DE,1,8,0,66,1,ALERT
train,Hy8SBtar,FL,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,GA,11,1,20,257,1,ACTION
train,Hy8SBtar,HI,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,IA,17,7,17,248,1,CRISIS
train,Hy8SBtar,ID,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,IL,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,IN,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,KS,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,KY,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,LA,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,MA,10,0,7,171,1,CRISIS
train,Hy8SBtar,MD,4,0,3,81,1,CRISIS
train,Hy8SBtar,ME,3,2,3,70,1,CRISIS
train,Hy8SBtar,MI,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,MN,14,11,5,189,1,CRISIS
train,Hy8SBtar,MO,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,MS,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,MT,4,0,8,108,1,ACTION
train,Hy8SBtar,NC,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,ND,9,7,7,189,1,CRISIS
train,Hy8SBtar,NE,8,0,12,190,1,ACTION
train,Hy8SBtar,NH,17,4,9,239,1,CRISIS
train,Hy8SBtar,NJ,3,0,10,86,1,ACTION
train,Hy8SBtar,NM,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,NV,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,NY,17,4,13,238,1,CRISIS
train,Hy8SBtar,OH,9,3,12,162,1,ACTION
train,Hy8SBtar,OK,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,OR,8,0,9,181,1,ACTION
train,Hy8SBtar,PA,4,0,6,100,1,ACTION
train,Hy8SBtar,RI,9,4,3,96,1,CRISIS
train,Hy8SBtar,SC,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,SD,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,TN,13,9,4,212,1,CRISIS
train,Hy8SBtar,TX,4,0,4,83,1,CRISIS
train,Hy8SBtar,UT,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,VA,12,8,8,245,1,CRISIS
train,Hy8SBtar,VT,13,4,12,245,1,CRISIS
train,Hy8SBtar,WA,0,0,0,0,0,UNKNOWN
train,Hy8SBtar,WI,7,0,19,187,1,ACTION
train,Hy8SBtar,WV,4,1,4,73,1,CRISIS
train,Hy8SBtar,WY,0,0,0,0,0,UNKNOWN
train,y5ysDDpd,AK,13,8,15,258,1,ACTION
train,y5ysDDpd,AL,6,1,14,157,1,ACTION
train,y5ysDDpd,AR,2,0,9,67,1,ACTION
train,y5ysDDpd,AZ,3,1,5,71,1,ACTION
train,y5ysDDpd,CA,0,0,0,0,0,UNKNOWN
train,y5ysDDpd,CO,0,0,0,0,0,UNKNOWN
train,y5ysDDpd,CT,0,0,0,0,0,UNKNOWN
train,y5ysDDpd,DC,0,0,0,0,0,UNKNOWN
train,y5ysDDpd,DE,0,0,0,0,0,UNKNOWN
train,y5ysDDpd,FL,6,0,16,144,1,ACTION
train,y5ysDDpd,GA,13,10,7,243,1,CRISIS
train,y5ysDDpd,HI,0,0,0,0,0,UNKNOWN
train,y5ysDDpd,IA,3,0,11,87,1,ACTION
train,y5ysDDpd,ID,5,7,2,96,1,ALERT
train,y5ysDDpd,IL,3,0,6,61,1,ACTION
train,y5ysDDpd,IN,10,4,9,215,1,CRISIS
train,y5ysDDpd,KS,5,0,19,155,1,ACTION
train,y5ysDDpd,KY,3,1,5,75,1,ACTION
train,y5ysDDpd,LA,3,1,4,72,1,ACTION
train,y5ysDDpd,MA,11,10,8,236,1,CRISIS
train,y5ysDDpd,MD,7,1,13,163,1,ACTION
train,y5ysDDpd,ME,6,7,3,97,1,ALERT
train,y5ysDDpd,MI,4,8,8,131,1,ALERT
train,y5ysDDpd,MN,0,0,0,0,0,UNKNOWN
train,y5ysDDpd,MO,5,7,3,98,1,ALERT
train,y5ysDDpd,MS,0,0,0,0,0,UNKNOWN
train,y5ysDDpd,MT,2,0,10,71,1,ACTION
train,y5ysDDpd,NC,5,0,21,161,1,ACTION
train,y5ysDDpd,ND,4,1,5,74,1,ACTION
train,y5ysDDpd,NE,14,1,17,240,1,ACTION
train,y5ysDDpd,NH,15,8,10,247,1,CRISIS
train,y5ysDDpd,NJ,5,7,2,98,1,ALERT
train,y5ysDDpd,NM,13,9,9,250,1,CRISIS
train,y5ysDDpd,NV,4,1,4,82,1,CRISIS
train,y5ysDDpd,NY,0,0,0,0,0,UNKNOWN
train,y5ysDDpd,OH,6,0,1,68,1,CRISIS
train,y5ysDDpd,OK,0,0,0,0,0,UNKNOWN
train,y5ysDDpd,OR,6,7,2,94,1,ALERT
train,y5ysDDpd,PA,6,1,12,146,1,ACTION
train,y5ysDDpd,RI,6,7,2,97,1,ALERT
train,y5ysDDpd,SC,8,9,4,169,1,ALERT
train,y5ysDDpd,SD,11,1,4,151,1,CRISIS
train,y5ysDDpd,TN,11,2,17,232,1,ACTION
train,y5ysDDpd,TX,5,7,3,96,1,ALERT
train,y5ysDDpd,UT,10,3,18,239,1,ACTION
train,y5ysDDpd,VA,4,1,3,79,1,CRISIS
train,y5ysDDpd,VT,3,1,4,67,1,ACTION
train,y5ysDDpd,WA,13,8,15,261,1,ACTION
train,y5ysDDpd,WI,0,0,0,0,0,UNKNOWN
train,y5ysDDpd,WV,5,7,2,101,1,ALERT
train,y5ysDDpd,WY,3,0,10,84,1,ACTION
train,CDQGTxV0,AK,17,6,10,242,1,CRISIS
train,CDQGTxV0,AL,15,4,4,164,1,CRISIS
train,CDQGTxV0,AR,8,7,8,155,1,CRISIS
train,CDQGTxV0,AZ,0,0,0,0,0,UNKNOWN
train,CDQGTxV0,CA,3,0,10,85,1,ACTION
train,CDQGTxV0,CO,0,0,0,0,0,UNKNOWN
train,CDQGTxV0,CT,14,5,10,240,1,CRISIS
train,CDQGTxV0,DC,0,0,0,0,0,UNKNOWN
train,CDQGTxV0,DE,0,0,0,0,0,UNKNOWN
train,CDQGTxV0,FL,5,7,2,95,1,ALERT
train,CDQGTxV0,GA,6,0,1,69,1,CRISIS
train,CDQGTxV0,HI,10,0,4,149,1,CRISIS
train,CDQGTxV0,IA,12,12,9,243,1,CRISIS
train,CDQGTxV0,ID,2,0,3,75,1,ACTION
train,CDQGTxV0,IL,3,1,4,70,1,ACTION
train,CDQGTxV0,IN,0,0,0,0,0,UNKNOWN
train,CDQGTxV0,KS,0,0,0,0,0,UNKNOWN
train,CDQGTxV0,KY,5,7,3,98,1,ALERT
train,CDQGTxV0,LA,5,7,2,96,1,ALERT
train,CDQGTxV0,MA,15,9,5,233,1,CRISIS
train,CDQGTxV0,MD,5,7,2,95,1,ALERT
train,CDQGTxV0,ME,8,2,9,156,1,ACTION
train,CDQGTxV0,MI,7,7,13,168,1,ACTION
train,CDQGTxV0,MN,0,0,0,0,0,UNKNOWN
train,CDQGTxV0,MO,8,7,14,185,1,ACTION
train,CDQGTxV0,MS,16,6,10,244,1,CRISIS
train,CDQGTxV0,MT,0,0,0,0,0,UNKNOWN
train,CDQGTxV0,NC,10,1,7,148,1,CRISIS
train,CDQGTxV0,ND,13,5,9,173,1,CRISIS
train,CDQGTxV0,NE,2,0,10,70,1,ACTION
train,CDQGTxV0,NH,12,4,11,164,1,CRISIS
train,CDQGTxV0,NJ,12,5,7,169,1,CRISIS
train,CDQGTxV0,NM,14,4,22,251,1,ACTION
train,CDQGTxV0,NV,3,0,7,63,1,ACTION
train,CDQGTxV0,NY,20,12,8,277,1,CRISIS
train,CDQGTxV0,OH,12,8,8,245,1,CRISIS
train,CDQGTxV0,OK,3,2,2,68,1,CRISIS
train,CDQGTxV0,OR,6,0,1,68,1,CRISIS
train,CDQGTxV0,PA,4,1,3,79,1,CRISIS
train,CDQGTxV0,RI,0,0,0,0,0,UNKNOWN
train,CDQGTxV0,SC,0,0,0,0,0,UNKNOWN
train,CDQGTxV0,SD,0,0,0,0,0,UNKNOWN
train,CDQGTxV0,TN,11,8,5,173,1,CRISIS
train,CDQGTxV0,TX,0,0,0,0,0,UNKNOWN
train,CDQGTxV0,UT,9,4,4,97,1,CRISIS
train,CDQGTxV0,VA,3,0,10,84,1,ACTION
train,CDQGTxV0,VT,12,7,15,259,1,ACTION
train,CDQGTxV0,WA,3,0,10,85,1,ACTION
train,CDQGTxV0,WI,0,0,0,0,0,UNKNOWN
train,CDQGTxV0,WV,11,8,15,246,1,ACTION
train,CDQGTxV0,WY,10,1,5,139,1,CRISIS
train,k4mmkR0U,AK,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,AL,5,0,15,129,1,ACTION
train,k4mmkR0U,AR,9,3,8,138,1,CRISIS
train,k4mmkR0U,AZ,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,CA,5,7,2,96,1,ALERT
train,k4mmkR0U,CO,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,CT,11,1,13,257,1,ACTION
train,k4mmkR0U,DC,8,0,9,179,1,ACTION
train,k4mmkR0U,DE,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,FL,4,0,3,81,1,CRISIS
train,k4mmkR0U,GA,6,0,1,69,1,CRISIS
train,k4mmkR0U,HI,12,0,16,235,1,ACTION
train,k4mmkR0U,IA,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,ID,11,0,19,273,1,ACTION
train,k4mmkR0U,IL,4,0,6,102,1,ACTION
train,k4mmkR0U,IN,5,7,2,94,1,ALERT
train,k4mmkR0U,KS,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,KY,2,0,10,71,1,ACTION
train,k4mmkR0U,LA,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,MA,9,4,3,95,1,CRISIS
train,k4mmkR0U,MD,11,9,14,246,1,ACTION
train,k4mmkR0U,ME,7,1,16,161,1,ACTION
train,k4mmkR0U,MI,3,1,5,71,1,ACTION
train,k4mmkR0U,MN,4,0,6,100,1,ACTION
train,k4mmkR0U,MO,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,MS,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,MT,9,4,4,98,1,CRISIS
train,k4mmkR0U,NC,4,1,4,84,1,CRISIS
train,k4mmkR0U,ND,14,10,16,254,1,ACTION
train,k4mmkR0U,NE,4,10,4,139,1,ALERT
train,k4mmkR0U,NH,5,7,3,100,1,ALERT
train,k4mmkR0U,NJ,5,7,2,97,1,ALERT
train,k4mmkR0U,NM,8,0,9,186,1,ACTION
train,k4mmkR0U,NV,4,0,4,84,1,CRISIS
train,k4mmkR0U,NY,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,OH,8,9,4,162,1,ALERT
train,k4mmkR0U,OK,9,0,11,154,1,ACTION
train,k4mmkR0U,OR,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,PA,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,RI,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,SC,4,1,3,82,1,CRISIS
train,k4mmkR0U,SD,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,TN,3,2,2,67,1,CRISIS
train,k4mmkR0U,TX,0,0,0,0,0,UNKNOWN
train,k4mmkR0U,UT,7,0,15,171,1,ACTION
train,k4mmkR0U,VA,4,1,3,79,1,CRISIS
train,k4mmkR0U,VT,18,11,8,269,1,CRISIS
train,k4mmkR0U,WA,3,2,2,68,1,CRISIS
train,k4mmkR0U,WI,12,1,16,264,1,ACTION
train,k4mmkR0U,WV,7,7,5,178,1,CRISIS
train,k4mmkR0U,WY,7,0,16,184,1,ACTION
train,a239r7U4,AK,0,0,0,0,0,UNKNOWN
train,a239r7U4,AL,0,0,0,0,0,UNKNOWN
train,a239r7U4,AR,0,0,0,0,0,UNKNOWN
